[ 12-12-2012 @08:48:26 ] | DEBUG | (CityDbControl.java : 22) =>   =============INSERT NEW CITY DB OP==============
[ 18-12-2012 @11:49:31 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 18-12-2012 @11:49:31 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 18-12-2012 @11:49:52 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 18-12-2012 @11:49:52 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 18-12-2012 @11:49:52 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 18-12-2012 @11:50:05 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 18-12-2012 @11:50:05 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 18-12-2012 @11:50:05 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 18-12-2012 @11:50:21 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 18-12-2012 @11:50:21 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 18-12-2012 @11:50:21 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 18-12-2012 @11:50:57 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 18-12-2012 @11:50:57 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 18-12-2012 @11:50:57 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 18-12-2012 @11:51:12 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 18-12-2012 @11:51:12 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 18-12-2012 @11:51:12 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 18-12-2012 @11:51:25 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 18-12-2012 @11:51:25 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 18-12-2012 @11:51:25 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 18-12-2012 @11:51:39 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 18-12-2012 @11:51:39 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 18-12-2012 @11:51:39 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 18-12-2012 @11:51:41 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 18-12-2012 @11:51:41 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 18-12-2012 @11:51:41 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 18-12-2012 @11:51:45 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 18-12-2012 @11:51:45 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 18-12-2012 @11:51:45 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 18-12-2012 @11:51:55 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 18-12-2012 @11:51:55 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 18-12-2012 @11:51:55 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 18-12-2012 @11:52:23 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 18-12-2012 @11:52:23 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 18-12-2012 @11:52:23 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 18-12-2012 @11:52:42 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 18-12-2012 @11:52:42 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 18-12-2012 @11:52:42 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 18-12-2012 @11:53:00 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 18-12-2012 @11:53:00 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 18-12-2012 @11:53:00 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 18-12-2012 @11:53:23 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 18-12-2012 @11:53:23 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 18-12-2012 @11:53:23 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 18-12-2012 @11:53:32 ] | DEBUG | (CinemaDbControl.java : 99) =>   =============GET SPECIFIC CINEMA RECORD DB OP==============
[ 18-12-2012 @11:53:32 ] | DEBUG | (CinemaDbControl.java : 100) =>   ===========Currently in getCinemaRecord (DB) method===========
[ 18-12-2012 @11:53:32 ] | DEBUG | (CinemaDbControl.java : 129) =>   select with where clause statement execution success
[ 18-12-2012 @11:53:36 ] | DEBUG | (CinemaDbControl.java : 136) =>   =============SET SPECIFIC CINEMA RECORD DB OP==============
[ 18-12-2012 @11:53:36 ] | DEBUG | (CinemaDbControl.java : 137) =>   ===========Currently in setCinemaRecord (DB) method===========
[ 18-12-2012 @11:53:36 ] | DEBUG | (CinemaDbControl.java : 171) =>   update statement execution success, rows affected: 1
[ 18-12-2012 @11:53:36 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 18-12-2012 @11:53:36 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 18-12-2012 @11:53:36 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 18-12-2012 @11:54:04 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 18-12-2012 @11:54:04 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 18-12-2012 @11:54:04 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 18-12-2012 @12:29:30 ] | DEBUG | (CityDbControl.java : 47) =>   =============GET ALL CITIES CITY DB OP==============
[ 18-12-2012 @12:29:30 ] | DEBUG | (CityDbControl.java : 48) =>   ===========Currently in getCities (DB) method===========
[ 18-12-2012 @12:29:30 ] | DEBUG | (CityDbControl.java : 72) =>   select statement execution success
[ 18-12-2012 @12:29:40 ] | DEBUG | (CityDbControl.java : 80) =>   =============GET SPECIFIC CITY RECORD DB OP==============
[ 18-12-2012 @12:29:40 ] | DEBUG | (CityDbControl.java : 81) =>   ===========Currently in getCityRecord (DB) method===========
[ 18-12-2012 @12:29:40 ] | DEBUG | (CityDbControl.java : 104) =>   select with where clause statement execution success
[ 18-12-2012 @12:29:44 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 18-12-2012 @12:29:44 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 18-12-2012 @12:29:44 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 18-12-2012 @12:29:47 ] | DEBUG | (CinemaDbControl.java : 99) =>   =============GET SPECIFIC CINEMA RECORD DB OP==============
[ 18-12-2012 @12:29:47 ] | DEBUG | (CinemaDbControl.java : 100) =>   ===========Currently in getCinemaRecord (DB) method===========
[ 18-12-2012 @12:29:47 ] | DEBUG | (CinemaDbControl.java : 129) =>   select with where clause statement execution success
[ 18-12-2012 @12:30:36 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 18-12-2012 @12:30:36 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 18-12-2012 @12:30:36 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 18-12-2012 @12:30:39 ] | DEBUG | (CinemaDbControl.java : 99) =>   =============GET SPECIFIC CINEMA RECORD DB OP==============
[ 18-12-2012 @12:30:39 ] | DEBUG | (CinemaDbControl.java : 100) =>   ===========Currently in getCinemaRecord (DB) method===========
[ 18-12-2012 @12:30:39 ] | DEBUG | (CinemaDbControl.java : 129) =>   select with where clause statement execution success
[ 18-12-2012 @12:32:44 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 18-12-2012 @12:32:44 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 18-12-2012 @12:32:44 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 18-12-2012 @12:32:46 ] | DEBUG | (CinemaDbControl.java : 99) =>   =============GET SPECIFIC CINEMA RECORD DB OP==============
[ 18-12-2012 @12:32:46 ] | DEBUG | (CinemaDbControl.java : 100) =>   ===========Currently in getCinemaRecord (DB) method===========
[ 18-12-2012 @12:32:46 ] | DEBUG | (CinemaDbControl.java : 129) =>   select with where clause statement execution success
[ 18-12-2012 @12:32:58 ] | DEBUG | (CinemaDbControl.java : 136) =>   =============SET SPECIFIC CINEMA RECORD DB OP==============
[ 18-12-2012 @12:32:58 ] | DEBUG | (CinemaDbControl.java : 137) =>   ===========Currently in setCinemaRecord (DB) method===========
[ 18-12-2012 @12:32:58 ] | DEBUG | (CinemaDbControl.java : 171) =>   update statement execution success, rows affected: 1
[ 18-12-2012 @12:32:58 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 18-12-2012 @12:32:58 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 18-12-2012 @12:32:58 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 18-12-2012 @13:16:41 ] | DEBUG | (ScreenDbControl.java : 103) =>   =============GET ALL SCREENS DB OP==============
[ 18-12-2012 @13:16:41 ] | DEBUG | (ScreenDbControl.java : 104) =>   ===========Currently in getScreens (DB) method===========
[ 18-12-2012 @13:16:41 ] | DEBUG | (ScreenDbControl.java : 135) =>   select statement execution success
[ 18-12-2012 @13:17:00 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 18-12-2012 @13:17:00 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 18-12-2012 @13:17:00 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 18-12-2012 @14:03:40 ] | DEBUG | (ScreenDbControl.java : 103) =>   =============GET ALL SCREENS DB OP==============
[ 18-12-2012 @14:03:40 ] | DEBUG | (ScreenDbControl.java : 104) =>   ===========Currently in getScreens (DB) method===========
[ 18-12-2012 @14:03:40 ] | DEBUG | (ScreenDbControl.java : 135) =>   select statement execution success
[ 18-12-2012 @14:12:43 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 18-12-2012 @14:12:43 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 18-12-2012 @14:12:43 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 18-12-2012 @14:12:52 ] | DEBUG | (ScreenDbControl.java : 103) =>   =============GET ALL SCREENS DB OP==============
[ 18-12-2012 @14:12:52 ] | DEBUG | (ScreenDbControl.java : 104) =>   ===========Currently in getScreens (DB) method===========
[ 18-12-2012 @14:12:52 ] | DEBUG | (ScreenDbControl.java : 135) =>   select statement execution success
[ 18-12-2012 @14:13:12 ] | DEBUG | (ScreenDbControl.java : 142) =>   =============GET SPECIFIC SCREEN RECORD DB OP==============
[ 18-12-2012 @14:13:12 ] | DEBUG | (ScreenDbControl.java : 143) =>   ===========Currently in getScreenRecord (DB) method===========
[ 18-12-2012 @14:13:12 ] | DEBUG | (ScreenDbControl.java : 172) =>   select with where clause statement execution success
[ 18-12-2012 @14:13:19 ] | DEBUG | (ScreenDbControl.java : 103) =>   =============GET ALL SCREENS DB OP==============
[ 18-12-2012 @14:13:19 ] | DEBUG | (ScreenDbControl.java : 104) =>   ===========Currently in getScreens (DB) method===========
[ 18-12-2012 @14:13:19 ] | DEBUG | (ScreenDbControl.java : 135) =>   select statement execution success
[ 18-12-2012 @14:16:13 ] | DEBUG | (ScreenDbControl.java : 103) =>   =============GET ALL SCREENS DB OP==============
[ 18-12-2012 @14:16:13 ] | DEBUG | (ScreenDbControl.java : 104) =>   ===========Currently in getScreens (DB) method===========
[ 18-12-2012 @14:16:13 ] | DEBUG | (ScreenDbControl.java : 135) =>   select statement execution success
[ 18-12-2012 @14:16:18 ] | DEBUG | (ScreenDbControl.java : 142) =>   =============GET SPECIFIC SCREEN RECORD DB OP==============
[ 18-12-2012 @14:16:18 ] | DEBUG | (ScreenDbControl.java : 143) =>   ===========Currently in getScreenRecord (DB) method===========
[ 18-12-2012 @14:16:18 ] | DEBUG | (ScreenDbControl.java : 172) =>   select with where clause statement execution success
[ 18-12-2012 @14:16:21 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 18-12-2012 @14:16:21 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 18-12-2012 @14:16:21 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 18-12-2012 @14:16:24 ] | DEBUG | (ScreenDbControl.java : 103) =>   =============GET ALL SCREENS DB OP==============
[ 18-12-2012 @14:16:24 ] | DEBUG | (ScreenDbControl.java : 104) =>   ===========Currently in getScreens (DB) method===========
[ 18-12-2012 @14:16:24 ] | DEBUG | (ScreenDbControl.java : 135) =>   select statement execution success
[ 18-12-2012 @14:19:40 ] | DEBUG | (ScreenDbControl.java : 142) =>   =============GET SPECIFIC SCREEN RECORD DB OP==============
[ 18-12-2012 @14:19:40 ] | DEBUG | (ScreenDbControl.java : 143) =>   ===========Currently in getScreenRecord (DB) method===========
[ 18-12-2012 @14:19:40 ] | DEBUG | (ScreenDbControl.java : 172) =>   select with where clause statement execution success
[ 18-12-2012 @15:05:43 ] | DEBUG | (ScreenDbControl.java : 103) =>   =============GET ALL SCREENS DB OP==============
[ 18-12-2012 @15:05:43 ] | DEBUG | (ScreenDbControl.java : 104) =>   ===========Currently in getScreens (DB) method===========
[ 18-12-2012 @15:05:43 ] | DEBUG | (ScreenDbControl.java : 135) =>   select statement execution success
[ 18-12-2012 @15:05:51 ] | DEBUG | (ScreenDbControl.java : 103) =>   =============GET ALL SCREENS DB OP==============
[ 18-12-2012 @15:05:51 ] | DEBUG | (ScreenDbControl.java : 104) =>   ===========Currently in getScreens (DB) method===========
[ 18-12-2012 @15:05:51 ] | DEBUG | (ScreenDbControl.java : 135) =>   select statement execution success
[ 18-12-2012 @15:05:53 ] | DEBUG | (ScreenDbControl.java : 142) =>   =============GET SPECIFIC SCREEN RECORD DB OP==============
[ 18-12-2012 @15:05:53 ] | DEBUG | (ScreenDbControl.java : 143) =>   ===========Currently in getScreenRecord (DB) method===========
[ 18-12-2012 @15:05:53 ] | DEBUG | (ScreenDbControl.java : 172) =>   select with where clause statement execution success
[ 18-12-2012 @15:07:33 ] | DEBUG | (CinemaDbControl.java : 62) =>   =============GET ALL CINEMA THEATRES DB OP==============
[ 18-12-2012 @15:07:33 ] | DEBUG | (CinemaDbControl.java : 63) =>   ===========Currently in getCinemaTheatres (DB) method===========
[ 18-12-2012 @15:07:33 ] | DEBUG | (CinemaDbControl.java : 92) =>   select statement execution success
[ 18-12-2012 @15:07:36 ] | DEBUG | (CinemaDbControl.java : 99) =>   =============GET SPECIFIC CINEMA RECORD DB OP==============
[ 18-12-2012 @15:07:36 ] | DEBUG | (CinemaDbControl.java : 100) =>   ===========Currently in getCinemaRecord (DB) method===========
[ 18-12-2012 @15:07:36 ] | DEBUG | (CinemaDbControl.java : 129) =>   select with where clause statement execution success
[ 18-12-2012 @15:07:42 ] | DEBUG | (ScreenDbControl.java : 103) =>   =============GET ALL SCREENS DB OP==============
[ 18-12-2012 @15:07:42 ] | DEBUG | (ScreenDbControl.java : 104) =>   ===========Currently in getScreens (DB) method===========
[ 18-12-2012 @15:07:42 ] | DEBUG | (ScreenDbControl.java : 135) =>   select statement execution success
[ 18-12-2012 @15:07:57 ] | DEBUG | (MovieDbControl.java : 65) =>   =============GET ALL MOVIES DB OP==============
[ 18-12-2012 @15:07:57 ] | DEBUG | (MovieDbControl.java : 66) =>   ===========Currently in getMovies (DB) method===========
[ 18-12-2012 @15:07:57 ] | DEBUG | (MovieDbControl.java : 96) =>   select statement execution success
[ 18-12-2012 @19:29:04 ] | DEBUG | (CityDbControl.java : 47) =>   =============GET ALL CITIES CITY DB OP==============
